Book	Chapter	Verse	Ivatan	Yami
1 Corinthians	16	2	Maday do manoma a araw no dominggo am mayponged kamo a mapataywawa so paychepehen nio a omononot do napakayan nio tapian di dana anti nawri kagolpi nio sia kolektahen an mawara ako.	Mangday ka niciyo na o kamimin nyo a mapasina do nizpi nyo a nimahap nyo a kakpeh nyo sya. Am to nyo palolwa do karwaro no nimahap nyo a nizpi o pasinahen nyo. Ji nyo nanala yaken, ta to nyo ngonongonongi o kapeysinsinmo nyo sya.
1 Corinthians	16	3	An makarapit ako anti dinio am mamarin ako anti so tolas a ipanaynayvi da no pinidi nio sa a manangay no ipanidong taya dira do kakakteh ta saya do Jerusalem.	No si makaranes ko na am manovoy ko so ipeyhanhan nyo a tao a maciralay do teygami a kano nipeysinsinmo nyo a nizpi a yangay da do Yelosaleng.
1 Corinthians	16	4	Amna an nawri kaylangan o kangay ko pa do Jerusalem am machirayay dana sa anti diaken.	Am no si paciralayan ko nizpi am to sira na macihza jyaken a mangay.
1 Corinthians	16	5	Manam so kangay ko dinio am tayto ko pa planohen o kasali ko do Macedonia.	Yaken rana am ko meyliktaw do Maciton. Si mateyka ko a itazogaw o aro a kyokay do Maciton am mangay ko jinyo.
1 Corinthians	16	6	Mavidividin ako pa anti dinio daw ta tarek ako anti a mian pa dinio do amian aya as kanawri dana anti no kapadinaw nio diaken do biahe ko,	Ala miseysan ko jinyo do dang so makanateng a araw. Ala si mavitos rana o amyan am ori o yangay ko rana mangilili a sidongen nyo pa yaken a meypangay do angayan ko.
1 Corinthians	16	7	ta an ara do piahen no Dios am makey ako a makayendes so kayan ko dinio,	Ta no si apyahen na ni Ama ta do to am ko ikakza o kownay ko pa a macikaop jinyo do dang.
1 Corinthians	16	8	amna mavidin ako pa do Efeso aya a manda do araw no Pentecoste,	Am to ko pa vezed do Ivoso eya mangay do araraw no ipamarimaring ta so kanen a somaray no nihakawan ta.
1 Corinthians	16	9	do katayto pa no maywang a oportonidad ko a mian so rakoh a mapatongtong do komwan do Evanghelio aya amna tayto sa aro o omsaloval so akmaya sia trabaho.	Tana yaro yamrahet jyaken a yameylimwang no ciriciring na ni Ama ta do to am ko ji macimazai. Ta yatey yaro o makza no ciriciring na ni Ama ta do to.
1 Corinthians	16	10	An mawara anti dinio si Timoteo am iyavayava nio so kapiahen takwan rarayay ko ya a mayserbi do Apo taya.	No si mangay si Timotay jinyo dang am taotawwen nyo an, a kapiya na no onowned na an. Ta yanamen meyyangay a yamahap so vazay na ni Ama ta do to.
1 Corinthians	16	11	Pakadekeyen nioava sia asna no kasoyot nio a mapaveavek sia do kapayvidi na diaken do katayto namen a malit kanira no kakakteh saya dia a ompanapanaya sia.	Ji nyo ngolala. Ta sidongen nyo a meypangay jyaken do jya. Ta yako nanalahen si Timotay a kano kakehza na a mai jyaken do jya.
1 Corinthians	16	12	No komapet do kakteh taya a si Apollos am rakoh o nakahoho ko nia o kapachirayay na dira do kakakteh ta sawri a nangay a ombisita dinio amna vinata na o kadi na pa makangayan dinio sichangoriaw, pero an mian anti o kapaypasonong no oportonidad na am mangwan pa anti dinio dawri.	O kakteh ta si Apolo am ko masangib a ipanci jya o kakekehza da sira kakteh ta mangay tomazogaw ninyo. Am na sapasapan pa. Cyaha, ta amyan so kasaraw a yangay na jinyo.
1 Corinthians	16	13	Fermi kamo a rakoh so kapananggal as kapakahni nio a diabdibdis do saray nioaya. Makakma kamoy matotoneng dana do atavo a parinyen nio as kapakangdet nio.	Meytataziman kamo an. Makahadpet kamo so nakenakem a omraralay ni Ama ta do to. Ji kamo a nyahey.
1 Corinthians	16	14	Tiban nio o kayan no addaw nio a nawri so fermi a mapawnot dinio do atavo a parinyen nio.	Pangozayan nyo o pangangarilawan na do makakaday a vazay nyo.
1 Corinthians	16	15	Masinchad nio sa a kakakteh o familia ni Estefanas a sira so nachipanopanoma a manganohed di Cristo do Acaya as sira so tayto a napasivosivog a tomoroh nia o karakohan da a mayserbi dira do kakakteh ta sa di Cristo.	Nyo katenngan sira Setiva yasa ka vahay, ta sira rana yasa ka vahay do Sila am ney manma sira niomanoyong ji Yeso a tao a tey mowyat a somidong so sinjya.
1 Corinthians	16	16	Do akma saya sia so kaparin a kakakteh ta kanira no atavo sa a pachirawatan no Dios am mayanong o katoroh nio dira so anib as kadngey nio sira.	Am ori o amizngen nyo so akman sang a tao a kano kararay da mahap so vazay na ni Ama ta do to. Amizngen nyo o yokodan da ninyo.
1 Corinthians	16	17	Tayto ko ichasoyot o katayto da nawara da Estefanas, Fortunatus kani Achaicus, ta do chinaboan nio am sira o tayto a naparapas dinio,	Ko masaray do da kanimai da Setiva kani Votonato a kani Akayko. Yakmey kataotao nyo sira do nyo ikabo do jya.
1 Corinthians	16	18	as tayto rakoh o nakapasoyosoyot da diaken as alit pa nia sigoro dinio. Kapiahen nio o kasinchad nio do akma saya sia so kaparin a tawo.	Tana yaken a tana inyo am tamo meyyangay a yasomaray nira. O akman rana sira ya am ikanig nyo sira ya an.
1 Corinthians	16	19	Tayto sa mapakapia so Dios dinio o atavo sa kakakteh ta do timtimban do provinsia aya no Asia. Sa Aquila kani Priscilla pa kanira no tayto a makpekpeh do vahay da am alit pa no katayto da mapakapia so Dios dinio.	Da ipeyminaminasi inyo no peycyakyokyokayan na do Yasiya. Tana si Akwila kani Paycila kano aro a sinjya a meyneynozi do vahay da am yakman sang sira yameyminaminasi ninyo do tamo kakmey yasa yamraralay ni Yeso.
1 Corinthians	16	20	Tayto pa sa mapakapia so Dios dinio o atavo saya kakakteh sa a rarayay ko dia. Mapakapia kamo so Dios do kadwan dinio a makakakteh.	Sira mamimin o kakteh ta do jya yameyminaminasi ninyo. Inyo rana am masicyakarilaw kamo a meyminaminasi no kadwan jinyo.
1 Corinthians	16	21	Yaken a si Pablo o mismo a mapatolas so kapakapia koaya so Dios dinio.	Yaken rana am si Pawlo ko a yamapadket so aryarilaw ko jinyo do vakong eya. Makapya kamo an.
1 Corinthians	16	22	An sino diaddaw no Apo taya am tadichokoran na sia. Apo namen, mawara ka na.	No myan so ji raralay ni Yeso Kizisto a tao am manoyong kapeygegcin na jya no oyaoya na ni Ama ta do to. Mo Yeso Kizisto, inaoy si mai ka na.
1 Corinthians	16	23	Bendisionan kamo pa no Apo taya a si Jesus as katoroh na pa dinio so grasia na.	Inaoy si itoro na ni Yeso a Panirsirngen ta o pangangarilawan na jinyo.
1 Corinthians	16	24	Ichaddaw koynio a kakakteh a makayamot di Cristo Jesus. Amen.	Ko ikarilaw inyo, ta kamo macikaop ji Yeso Kizisto.
1 John	1	1	Tayto kami a maytolas dinio a komapet do tawagan aya so Chirin a iya so mian dana a nakayapo do sitnanan as iya so pakayapoan no viay a iya so mismo namen a nadngey as navoya kano pinachichasan do nakapaytawo na.	Namen padketen do teygami eya o Ciring a yapwan no to meyyonong a ikavyay no pahad. Ori rana am Ciring na ni Ama ta do to a nimeycicinda a nimyan no kakwa. Nimamizing namen rana o ciring na. Nimacita namen rana ori. So na ikanoyong no kanimakacita namen sya do kanimacihza namen jya no keyyan na do teyrahem. Iya rana am si Yeso Kizisto.
1 John	1	2	Ta iya a adan a machichasa do Dios Ama as pakayapoan no viay aya a abo so pandan am naytawo. Navoya namen as dawa maparin namen ya a pawnonongen.	No kai na do teyrahem am manoyong o kanimakacita namen sya. Am ori o namen peylimwangan nya jinyo so to meyyonong a ikavyay no pahad ta. Ta iya o yapwan no to meyyonong a ikavyay no pahad ta, a nimacitovong ji Ama ta do to do teyngato a nimacikaop jyamen.
1 John	1	3	As tayto namen ya patoyohen dinio tapian mian o mapia a kapachichasa nio diamen do akmaya sia viay akma so kayan no akmaya sia a relasion namen do Dios Ama as kano Manganak na a si Jesu Cristo.	O nimacita namen a kano nimamizing namen am namen toywen jinyo. So ikanoyong nyo na macikaop jyamen a akma nyoy kakteh do cinai, do namen kapacikaop ji Ama ta do to a kano Anak na si Yeso Kizisto.
1 John	1	4	Maytolas kami dinio tapian maypaypangay pa o kasoyosoyotan ta.	O namen padketan sang do vakong eya am namen ikakza inyo a macikasaray jyamen.
1 John	1	5	As no paytavoan no patoyohen namen aya dinio a yapo do Manganak naya am niaya: No Dios am sehdang as arava o kasarisarian sia.	Namen ipeylimwang jinyo o ciring a yanamen nimamizing ji Yeso Kizisto. So ikanoyong na akmey zezngang ni Ama ta do to. So ikabo no masari jya.
1 John	1	6	Dawa an vatahen ta o kawnot ta do Dios asna mamarin ta so paparinyen no mian pa do kasarisarian am tayto ta naychawaw as katayto ta di omonot do kakawyoran aya a sehdang.	Am ori an, no si ipanci ta o kapacikaop ta jya kaji ta mamlisan a meyraraten akmey amyan do kasarisaryan am manoyong kapangalalas ta, do kaji na macipayokan no nakenakem ta.
1 John	1	7	Amna an onotan ta o kakeyan aya niaten no Dios a sehdang am mapia o kapaychakasa ta as kapaypanamonamo na so viay ta a makayamot do raya aya ni Cristo.	Am no si amyan ta do kazngangan a akman si Ama ta do to am macikaop ta do akma tey kakteh do cinai a omraralay ni Ama ta do to. Ta o rala na ni Yeso Kizisto a Anak na ni Ama ta do to o amvonas so makakaday a raraten ta.
1 John	1	8	An sino di omsinchad do kayan no gatos na am lokohen na o karakohan na as kadi na makapanmoan so kakawyoran.	No si ipanci ta o kabo no raraten ta am alalasen ta o kataotao ta, do kaji ta mangononongan do nanao ni Ama ta do to a nimamizing ta.
1 John	1	9	Amna an sincharan ta o gatos ta as kapaykonfisal ta nia am pakaboan na yaten, takwan promisa no mahosto aya a Dios o kapakabo na diaten as kapaypanamonamo na so viay ta,	Am no si ji ta naywa o raraten ta ji Ama ta do to a yaji mapeycyakaban so tao am vonasen na o raraten ta, do kapangononong na do ciring na. So icyakma tey nikowyasan a malavang so onowned a abo rana so karatan.
1 John	1	10	ta an di ta sincharan o nakapakagatos ta am akma ta nay vatahen o kapaydaday no Dios, takwan akma tay dia panmo o vatahen na.	Am no si ipanci ta o kaji ta pa nimeyraraten am manoyong ta ipanci si Ama ta do to a mangalalas. Ta nipanci na rana ni Ama ta do to do Seysyo o kamimin no tao a meyraraten. So icyakma ney abo no ciring na ni Ama ta do to do onowned ta.
1 John	2	1	Tayto ako a maytolas dinio a kamanganakan ko do kapachivawa nio do pakagatosan. As an mian o makagatos dinio am ikonfisal na, ta tayto si Jesu Cristo a abo so gatos a machitbay niaten.	O yako peyteygamyan ninyo manga ovay am ko vavagan inyo a kakaro nyo do peyraratenan nyo. Am no si amyan so asa ka tao a meyraraten am cyaha, ta ipasyasi na yaten ni Yeso Kizisto ji Ama ta do to. Ta iya rana am abo o raraten na.
1 John	2	2	Iya o mintagrara so kastigo no gatogatos ta amna voyvoh ava o gatos ta o pinakaboan na, ta no gatos pa no atavo.	Nimawakwak si Kizisto a omvonas so raraten ta. Am beken a yatehen, ta kazagoman no tao do karawan.
1 John	2	3	As an onotan ta o yokoyokoran niaten no Dios am nia o mismo a kapanmoan ta sia so masigoro o katayto ta na sia.	No si onotan ta o ciring na ni Ama ta do to am manoyong ta macikaop jya.
1 John	2	4	An sino makavata so kasinchad na so Dios as kadi na omonotan do panyokoyokoran na sa am maydaday as kabo no kakawyoran sia.	No amyan so tao a manci no kapakateneng na jya kaji na ngonotan do ciring na am mangalalas o akman sang a tao, do kaji na mangozayan jya peyvazain so nanao na ni Ama ta do to a nimamizing na.
1 John	2	5	No omonot do panyokoyokoran na saya am nawri o sivog a maddaw nia takwan nia o proyba as kasincharan so asa ka tawo an somnivog a no Dios o yanan no viay na,	Am o tao a mapeyvazay so ciring na ni Ama ta do to am manoyong ori a omraralay nya. So ipeyngongyod na rana a macikaop ji Ama ta do to.
1 John	2	6	ta an sino makavata sia o ka no Dios no yanan no viay na am logar a omonot do kaparin no viay ni Cristo do nakapaytawo na.	O tao rana manci no kapacikaop na ji Ama ta do to am inarahen na an o icicirawat ni Kizisto no keyyan na pa do teyrahem eya.
1 John	2	7	Kakakteh, ara koava maytolas dinio a tomoroh so vayo a yokoyokoran ko ninio asna no kapirwa ko a mapanakem sia dinio o adan nio naya a mapanmo a nakayapo do sitnanan na. Nia am no logar nioaya a kaddaw no kadwan dinio.	O vatvatek ko rana ya manga kakteh am o kapasicyakarilaw tamo an. Ta oya rana am beken a yavayo ya nanao. Ta nimamizing nyo pa no kavayo nyo pa omanoyong ji Yeso o akman sya nanao.
1 John	2	8	Oyod ta adan ya a panyokoyokoran amna tayto akmay vayo ya do katayto na maypapia no kaintindian ta so sivog na inmonmoan do nakavoya ta sia di Cristo, takwan komaro dana o adan a kaparin no viay ta do kasarisarian as kapachitadi dana no mavid aya a dadakay no mian do kasehdangan.	Am o yako vatvatkan a ciring jinyo am akmey yavayo ori an. Ta o nanao am yana nipacita jyaten ni Kizisto o manoyong a pangangarilawan na. So nyo ikakman sang a yamapatwaw sya. So yana rana ikaslin no masari a yana cirain no kazngangan.
1 John	2	9	Dawa no makavata so katayto narana no viay na do sehdang aya asna mavidin a mangontra so kakteh na am naychawaw sia, ta tayto pa sia do kasarisarian.	No amyan so tao a manci no keyyan na rana do kazngangan a kaji na vonasan no pacioyyan na do akma ney kakteh do cinai am jyablis ori a amyan do kasarisaryan.
1 John	2	10	No maddaw no kakteh na am tayto dana do sehdang aya as do viay na am arava o pakayapoan no ichadodog no kadwan,	O tao rana marilaw no akma ney kakteh do cinai am amyan ori do kazngangan, do kabo rana no marahet do onowned na a pacikzan da no tao.
1 John	2	11	asna sira o mangontra am tayto pa sa do kasarisarian aya no gatos a di makapanmo so pangwanan da do katayto da pa mavota do kakawyoran aya.	Am o mapeyyan do onowned na so oyyan na no akma ney kakteh do cinai am amyan ori do kasarisaryan. So ikanoyong na akmey omalam do kasarisaryan a ji makacita so angayan na.
1 John	2	12	Tayto koynio paytolasan a akma koy romanes a kamanganakan takwan chinapakaboan kamo na do gatogatos nio a makayamot di Cristo.	Ko ipeyteygami inyo a akma koy anak, ta o raraten nyo am yana rana nivonas ni Ama ta do to, do kanimawakwak na nyaten ni Kizisto.
1 John	2	13	Tayto ako a maytolas dinio a kaynyapoanan takwan tayto dana mapia o kasinchad nio si Cristo a mian dana a yapo do sitnanan na. Maytolas ako pa dinio a kahenakan takwan tayto kamo a nakapanghomis do pawnotan dinio ni Satanas. Maytolas ako pa dinio a kametdehan takwan tayto nio na nasinchad o Dios a iya so Ama nio.	Ko ipeyteygami inyo a akma koy inyapwan, do nyo kanoyngan ji Yeso Kizisto a nimeycicinda mavyay no kakwa a Tao do to. Ko inyo ipeyteygami a mowva tao, ta yanyo rana niharag si Satan.
1 John	2	14	Maytolas ako dinio a kaynyapoanan a tayto dana mapia so kasinchad si Cristo a iya so mian dana a yapo do sitnanan na. Tayto ako a maytolas dinio a kahenakan takwan mahni o saray nioaya do kayan no Chirin no Dios dinio a nia so chinapanghomis nio do pawnotan ni Satanas.	Yako ipeyteygami inyo akma koy anak, ta nyo anoyngan si Ama ta do to. Ko ipeyteygami inyo a akma koy inyapwan, ta nyo anoyngan si Yeso Kizisto a nimeycicinda amyan no kakwa. Ko inyo ipeyteygami a mowva tao, ta kamo tey makdeng so nakenakem a meyhanhan ni Ama ta do to, do nyo kapeyyan sya do onowned nyo so ciring na ni Ama ta do to, a yarana nimharag si Satan.
1 John	2	15	Pasentrohen nioava o aktokto nio do pagostoan do mondo aya anmana no miniminyan na takwan maparin ava payrayayen o kaddaw no Dios Ama as kano kapaylalakam do pagostoan do mondo aya.	Ji nyo akzan o makakaday a ikeykakza no tao do karawan. Ta no si ikakza nyo ori am meyparai kamo ji Ama ta do to.
1 John	2	16	Takwan no atavo a pagostoan do mondo aya a mavoya no mata, no atavo a parinyen a marahet a ichakey no karakohan kano atavo a chitan so pamatoan so karakohan am yapo ava kano pawnotan ava ya no Ama taya, ta nia o panentasionan no pagostoan do mondo aya.	O makakaday rana marahet do karawan a akman so pangangagoman ta kano ta macita a ikeykakza ta marahet a kano pahaman ta so nakenakem ta am mamimin ori a monganay do raraten no tao do karawan. So ji na monganai ji Ama ta do to.
1 John	2	17	Kapanmohen nio ta no mondo aya am mabo anti a pachirayayan no atavo a pagostoan no tawo, pero no tawo a omonot do inolay no Dios am machichasa anti a abo so pandan do Dios.	O karawan eya kano pangangagoman no tao am ji meyyonownay ori. Am o mapeyvazay so vazay ni Ama ta do to am amyan rana jya o to meyyonong a ikavyay no pahad na do teyngato.
1 John	2	18	Kamanganakan, no kavosan no mondo aya am tayto dana masngen, ta nadngey nio na o kayan anti no Anti-Cristo do kavosan na as do sichangoriaw am tayto sa aro a maytotwaw aya a omsobna si Cristo. Dawa mahay pava ya.	Manga ovay, yarana makeykai o na pangavosan no karawan. Nimamizing nyo na o na kai no Omalalas ji Kizisto a tao. So yada ikanoyong no omalalas ji Kizisto a yarana meytotwaw. O vazay rana ori am ipakateneng ta na do kasngen na rana no pangavosan no karawan.
1 John	2	19	Nachisiay sa ya diaten amna no kakawyoran na am somnivog sava ya a rarayay ta a omonot di Cristo, ta an sivog ta saya rarayay am navidin saya machividang diaten amna no nakakaro daya diaten o kavoyan sia so matalamad o sivog da katawo.	Sira rana omalalas ji Kizisto a tao am sya ji meyngongyod ori a omraralay ni Kizisto. Am ori o da rana ji macilovoci jyaten. O manoyong a omraralay ni Kizisto am macikaop sira jyaten. Am sya ji macikaop jyaten sicyaikwaya. Am ori o ta ipakateneng jira omalalas ji Kizisto.
1 John	2	20	Pero narawat nio o Masanto aya a Espirito dawa mapanmo nio sa ya atavo,	Am na rana nitoro jinyo o Seyzi ni Kizisto. Am ori o nyo ikamimin a yarana makateneng do nanao ni Ama ta do to.
